SalesID,OrderID,ProductID,Quantity,Discount,OrderDate
S0000008445,US-2016-155173,TEC-PH-10002538,3,0.4,2016-03-06
S0000008446,CA-2017-125451,FUR-TA-10001039,4,0.3,2017-10-23
S0000008447,CA-2017-125451,FUR-FU-10004963,4,0.0,2017-10-23
S0000008448,CA-2017-125451,FUR-FU-10000277,2,0.0,2017-10-23
S0000008449,CA-2017-125451,FUR-TA-10004915,3,0.3,2017-10-23
S0000008450,CA-2017-125451,OFF-PA-10003724,8,0.0,2017-10-23
S0000008451,CA-2017-125451,OFF-AP-10002906,1,0.0,2017-10-23
S0000008452,CA-2014-131387,TEC-PH-10001459,5,0.2,2014-04-28
S0000008453,CA-2016-125087,FUR-CH-10002880,4,0.3,2016-04-18
S0000008454,CA-2016-125087,OFF-ST-10001780,3,0.2,2016-04-18
S0000008455,CA-2016-125087,FUR-FU-10004748,5,0.6,2016-04-18
S0000008456,CA-2016-154081,TEC-PH-10001918,2,0.2,2016-05-22
S0000008457,US-2017-118556,FUR-CH-10001146,3,0.3,2017-05-28
S0000008458,US-2017-118556,OFF-BI-10004364,3,0.8,2017-05-28
S0000008459,CA-2014-126200,OFF-BI-10002133,3,0.8,2014-08-25
S0000008460,CA-2014-126200,OFF-BI-10002225,3,0.8,2014-08-25
S0000008461,CA-2014-146500,OFF-BI-10002432,5,0.0,2014-08-30
S0000008462,CA-2014-146500,OFF-ST-10000563,3,0.0,2014-08-30
S0000008463,CA-2015-169537,OFF-LA-10001982,2,0.0,2015-09-03
S0000008464,CA-2014-100881,TEC-PH-10003273,3,0.2,2014-03-28
S0000008465,CA-2015-144043,TEC-AC-10002718,4,0.2,2015-05-10
S0000008466,CA-2015-116512,OFF-ST-10001505,3,0.0,2015-04-09
S0000008467,CA-2015-101000,OFF-AP-10000179,3,0.0,2015-04-09
S0000008468,CA-2016-168557,OFF-BI-10002309,2,0.2,2016-09-19
S0000008469,US-2016-164196,FUR-TA-10001950,6,0.0,2016-11-11
S0000008470,US-2017-132031,FUR-BO-10001972,4,0.2,2017-04-23
S0000008471,US-2017-132031,TEC-AC-10002473,2,0.2,2017-04-23
S0000008472,US-2017-132031,FUR-FU-10000193,3,0.2,2017-04-23
S0000008473,US-2017-132031,OFF-LA-10000081,1,0.2,2017-04-23
S0000008474,CA-2015-169733,OFF-ST-10000876,1,0.2,2015-10-22
S0000008475,CA-2017-169404,OFF-BI-10004492,4,0.7,2017-04-09
S0000008476,CA-2017-169404,OFF-PA-10001033,2,0.2,2017-04-09
S0000008477,CA-2017-134880,OFF-PA-10004039,1,0.2,2017-10-27
S0000008478,CA-2015-145758,TEC-MA-10004552,4,0.0,2015-10-30
S0000008479,CA-2017-158736,OFF-AR-10002578,2,0.0,2017-12-18
S0000008480,US-2016-119270,OFF-PA-10004022,2,0.0,2016-03-12
S0000008481,CA-2014-109890,TEC-PH-10004100,2,0.0,2014-07-21
S0000008482,CA-2016-138583,OFF-AR-10001860,3,0.2,2016-05-24
S0000008483,US-2017-118535,OFF-LA-10001297,2,0.0,2017-02-11
S0000008484,CA-2016-126284,OFF-BI-10004828,5,0.0,2016-09-20
S0000008485,CA-2017-142391,FUR-FU-10002759,10,0.0,2017-09-24
S0000008486,CA-2017-124716,OFF-PA-10000740,2,0.0,2017-03-27
S0000008487,CA-2017-124716,OFF-PA-10001144,2,0.0,2017-03-27
S0000008488,CA-2017-124716,OFF-PA-10000859,3,0.0,2017-03-27
S0000008489,CA-2016-158841,TEC-MA-10001127,5,0.0,2016-02-02
S0000008490,CA-2016-158841,OFF-BI-10002557,8,0.0,2016-02-02
S0000008491,CA-2016-158841,FUR-FU-10001731,7,0.0,2016-02-02
S0000008492,CA-2017-106824,OFF-FA-10001135,3,0.0,2017-07-07
S0000008493,CA-2015-109190,OFF-PA-10000069,8,0.2,2015-10-23
S0000008494,CA-2015-109190,TEC-CO-10001943,3,0.2,2015-10-23
S0000008495,CA-2015-109190,OFF-BI-10000977,1,0.8,2015-10-23
S0000008496,CA-2016-143154,TEC-AC-10002942,3,0.2,2016-12-02
S0000008497,CA-2014-169061,OFF-AR-10000588,3,0.0,2014-03-05
S0000008498,CA-2014-169061,TEC-AC-10002001,3,0.0,2014-03-05
S0000008499,CA-2014-169061,OFF-SU-10000381,2,0.0,2014-03-05
S0000008500,CA-2014-169061,OFF-BI-10001617,6,0.2,2014-03-05
S0000008501,CA-2014-169061,OFF-PA-10001878,2,0.0,2014-03-05
S0000008502,CA-2015-102316,TEC-PH-10000376,2,0.2,2015-03-01
S0000008503,CA-2015-102316,FUR-CH-10003396,3,0.2,2015-03-01
S0000008504,CA-2014-164903,OFF-PA-10003363,2,0.0,2014-02-20
S0000008505,CA-2016-109400,FUR-CH-10003298,4,0.3,2016-05-02
S0000008506,CA-2016-130400,OFF-BI-10001757,9,0.8,2016-03-08
S0000008507,CA-2016-130400,TEC-AC-10004633,5,0.2,2016-03-08
S0000008508,CA-2016-130400,OFF-EN-10001453,3,0.2,2016-03-08
S0000008509,CA-2015-135853,TEC-AC-10004761,11,0.0,2015-12-11
S0000008510,CA-2015-135853,TEC-PH-10003691,1,0.0,2015-12-11
S0000008511,CA-2015-135853,OFF-BI-10004965,2,0.0,2015-12-11
S0000008512,CA-2016-103359,OFF-BI-10004233,2,0.2,2016-12-22
S0000008513,CA-2016-144645,FUR-FU-10003601,2,0.6,2016-02-02
S0000008514,CA-2017-141614,OFF-PA-10002787,4,0.2,2017-06-05
S0000008515,CA-2015-122168,OFF-AR-10003602,3,0.0,2015-08-21
S0000008516,CA-2015-122168,OFF-AR-10002053,12,0.0,2015-08-21
S0000008517,CA-2016-132899,OFF-AR-10002833,2,0.0,2016-04-07
S0000008518,CA-2017-149720,FUR-FU-10002501,6,0.6,2017-06-04
S0000008519,CA-2017-118003,FUR-FU-10002506,1,0.0,2017-12-04
S0000008520,CA-2017-118003,FUR-CH-10003817,3,0.0,2017-12-04
S0000008521,CA-2017-118003,FUR-CH-10004860,3,0.0,2017-12-04
S0000008522,CA-2016-141887,FUR-FU-10002268,14,0.2,2016-01-11
S0000008523,US-2016-160206,TEC-PH-10000148,1,0.0,2016-04-01
S0000008524,CA-2017-133074,OFF-PA-10004082,7,0.0,2017-09-21
S0000008525,CA-2017-161172,TEC-PH-10004348,2,0.4,2017-03-16
S0000008526,CA-2017-161172,FUR-FU-10003424,6,0.2,2017-03-16
S0000008527,CA-2017-161172,OFF-BI-10004654,3,0.7,2017-03-16
S0000008528,CA-2017-161172,TEC-AC-10004571,2,0.2,2017-03-16
S0000008529,CA-2017-161172,OFF-ST-10000675,2,0.2,2017-03-16
S0000008530,CA-2017-137624,FUR-CH-10001714,2,0.2,2017-11-10
S0000008531,CA-2016-156748,OFF-PA-10000380,4,0.0,2016-11-30
S0000008532,CA-2016-156748,OFF-PA-10002713,2,0.0,2016-11-30
S0000008533,CA-2016-156748,OFF-ST-10001370,7,0.0,2016-11-30
S0000008534,CA-2016-156748,FUR-CH-10000513,3,0.0,2016-11-30
S0000008535,CA-2015-169677,OFF-LA-10003223,2,0.0,2015-01-13
S0000008536,US-2014-163146,TEC-AC-10002217,3,0.0,2014-05-16
S0000008537,CA-2015-157343,OFF-BI-10003707,4,0.7,2015-06-07
S0000008538,CA-2015-157343,OFF-PA-10000552,5,0.2,2015-06-07
S0000008539,CA-2015-157343,OFF-AR-10003183,3,0.2,2015-06-07
S0000008540,CA-2017-147354,TEC-CO-10000971,2,0.2,2017-03-09
S0000008541,CA-2017-147354,OFF-BI-10003910,5,0.2,2017-03-09
S0000008542,CA-2015-157287,OFF-ST-10001172,2,0.2,2015-12-22
S0000008543,CA-2015-157287,FUR-CH-10001270,7,0.3,2015-12-22
S0000008544,CA-2014-137575,TEC-AC-10004571,2,0.0,2014-08-06
S0000008545,CA-2016-119074,FUR-FU-10004053,1,0.0,2016-03-27
S0000008546,CA-2016-119074,FUR-FU-10003731,4,0.0,2016-03-27
S0000008547,CA-2016-119074,OFF-BI-10000962,2,0.0,2016-03-27
S0000008548,CA-2015-149566,TEC-AC-10001266,3,0.0,2015-12-05
S0000008549,CA-2015-149566,OFF-LA-10000452,4,0.0,2015-12-05
S0000008550,CA-2015-126186,FUR-FU-10000073,4,0.2,2015-09-11
S0000008551,CA-2015-121132,OFF-LA-10002368,3,0.2,2015-07-17
S0000008552,CA-2015-121132,OFF-FA-10004248,4,0.2,2015-07-17
S0000008553,CA-2014-140473,TEC-CO-10004202,3,0.2,2014-05-30
S0000008554,US-2017-102904,TEC-AC-10000927,8,0.0,2017-11-13
S0000008555,CA-2016-102092,FUR-TA-10002530,7,0.0,2016-12-09
S0000008556,CA-2015-117884,TEC-AC-10002567,7,0.2,2015-03-22
S0000008557,CA-2015-117884,OFF-ST-10002182,9,0.2,2015-03-22
S0000008558,CA-2016-132829,TEC-PH-10004539,3,0.2,2016-12-23
S0000008559,CA-2016-132829,OFF-LA-10002945,9,0.2,2016-12-23
S0000008560,CA-2016-132829,TEC-PH-10004345,3,0.2,2016-12-23
S0000008561,CA-2016-132829,TEC-PH-10004912,3,0.2,2016-12-23
S0000008562,CA-2016-132829,FUR-FU-10000206,2,0.6,2016-12-23
S0000008563,CA-2016-123540,FUR-CH-10000847,5,0.0,2016-04-02
S0000008564,US-2017-108315,OFF-BI-10000822,3,0.7,2017-04-30
S0000008565,US-2017-108315,FUR-FU-10000747,6,0.2,2017-04-30
S0000008566,CA-2016-134110,TEC-PH-10002350,3,0.2,2016-11-17
S0000008567,CA-2016-134110,OFF-PA-10000697,4,0.2,2016-11-17
S0000008568,US-2016-136581,OFF-PA-10002787,6,0.2,2016-11-10
S0000008569,CA-2016-162390,OFF-BI-10004318,7,0.2,2016-12-06
S0000008570,CA-2016-162390,OFF-BI-10001721,13,0.2,2016-12-06
S0000008571,CA-2016-162390,TEC-CO-10004202,2,0.2,2016-12-06
S0000008572,CA-2016-162222,OFF-PA-10003893,3,0.2,2016-04-03
S0000008573,CA-2014-121629,TEC-MA-10004679,5,0.4,2014-11-28
S0000008574,CA-2015-164623,OFF-PA-10000249,2,0.0,2015-10-20
S0000008575,CA-2014-159849,OFF-FA-10000053,3,0.0,2014-09-19
S0000008576,CA-2017-101273,OFF-AP-10000804,4,0.2,2017-08-27
S0000008577,CA-2017-106747,FUR-FU-10004188,1,0.0,2017-07-03
S0000008578,CA-2017-146164,FUR-TA-10004915,2,0.0,2017-12-22
S0000008579,CA-2017-146164,OFF-ST-10001228,2,0.0,2017-12-22
S0000008580,CA-2016-111605,OFF-LA-10002368,1,0.0,2016-12-27
S0000008581,CA-2014-130673,FUR-FU-10003489,3,0.6,2014-05-20
S0000008582,CA-2014-130673,OFF-PA-10000289,2,0.2,2014-05-20
S0000008583,CA-2014-130673,TEC-AC-10004227,2,0.2,2014-05-20
S0000008584,CA-2014-130673,OFF-ST-10000636,5,0.2,2014-05-20
S0000008585,CA-2014-104808,OFF-BI-10003676,2,0.2,2014-02-04
S0000008586,US-2017-132927,OFF-BI-10001116,7,0.7,2017-12-09
S0000008587,CA-2017-162015,TEC-AC-10003832,5,0.0,2017-07-11
S0000008588,CA-2017-162015,OFF-AP-10003040,5,0.0,2017-07-11
S0000008589,CA-2015-138492,OFF-ST-10002583,2,0.2,2015-05-15
S0000008590,CA-2017-145338,OFF-AR-10002053,2,0.2,2017-01-29
S0000008591,CA-2017-126676,OFF-EN-10004846,3,0.0,2017-09-29
S0000008592,CA-2017-101700,OFF-EN-10003134,2,0.2,2017-04-23
S0000008593,CA-2017-101700,FUR-FU-10001025,3,0.2,2017-04-23
S0000008594,CA-2017-159667,TEC-AC-10002567,3,0.2,2017-11-09
S0000008595,CA-2017-159667,TEC-PH-10004094,4,0.2,2017-11-09
S0000008596,CA-2014-111934,OFF-BI-10004364,2,0.0,2014-05-05
S0000008597,CA-2014-111934,OFF-PA-10000474,1,0.0,2014-05-05
S0000008598,US-2016-117387,OFF-BI-10004308,4,0.2,2016-10-27
S0000008599,CA-2014-141110,OFF-BI-10002012,3,0.2,2014-11-26
S0000008600,CA-2014-141110,OFF-PA-10002586,3,0.0,2014-11-26
S0000008601,CA-2014-141110,OFF-AP-10000692,2,0.0,2014-11-26
S0000008602,CA-2014-141110,OFF-BI-10001553,1,0.2,2014-11-26
S0000008603,US-2014-133949,TEC-PH-10004908,7,0.2,2014-12-31
S0000008604,US-2016-116365,TEC-AC-10002217,2,0.2,2016-01-03
S0000008605,US-2016-116365,TEC-AC-10002942,3,0.2,2016-01-03
S0000008606,US-2016-116365,TEC-PH-10002890,5,0.2,2016-01-03
S0000008607,CA-2017-162936,TEC-AC-10003614,2,0.0,2017-08-18
S0000008608,CA-2014-151946,FUR-FU-10002878,2,0.0,2014-06-04
S0000008609,CA-2014-151946,OFF-AP-10001626,4,0.0,2014-06-04
S0000008610,CA-2014-151946,FUR-BO-10003272,2,0.2,2014-06-04
S0000008611,CA-2014-151946,FUR-FU-10002191,2,0.0,2014-06-04
S0000008612,CA-2017-123624,TEC-AC-10000682,5,0.0,2017-11-13
S0000008613,CA-2016-146437,OFF-AR-10000588,2,0.0,2016-01-28
S0000008614,CA-2016-138233,TEC-AC-10002001,3,0.0,2016-11-09
S0000008615,CA-2016-165918,OFF-LA-10003720,2,0.0,2016-09-10
S0000008616,CA-2016-165918,OFF-BI-10004364,3,0.2,2016-09-10
S0000008617,CA-2016-165918,OFF-PA-10000100,2,0.0,2016-09-10
S0000008618,CA-2016-165918,OFF-BI-10004826,3,0.2,2016-09-10
S0000008619,CA-2017-117513,FUR-TA-10001520,7,0.2,2017-03-03
S0000008620,CA-2017-132437,OFF-ST-10001031,4,0.0,2017-09-08
S0000008621,US-2017-119319,FUR-FU-10003878,5,0.6,2017-11-06
S0000008622,CA-2017-104318,OFF-AP-10000358,2,0.2,2017-05-13
S0000008623,US-2016-114230,OFF-ST-10000876,4,0.2,2016-11-27
S0000008624,CA-2015-136147,OFF-BI-10004224,6,0.7,2015-11-13
S0000008625,CA-2015-136147,TEC-AC-10004568,5,0.2,2015-11-13
S0000008626,CA-2015-156118,OFF-PA-10000533,3,0.2,2015-12-08
S0000008627,CA-2015-164084,OFF-ST-10003638,3,0.0,2015-09-07
S0000008628,CA-2015-164084,TEC-AC-10002305,5,0.0,2015-09-07
S0000008629,CA-2015-164084,OFF-BI-10000605,2,0.2,2015-09-07
S0000008630,CA-2015-164084,FUR-TA-10003569,2,0.4,2015-09-07
S0000008631,CA-2015-164084,OFF-FA-10003059,4,0.0,2015-09-07
S0000008632,CA-2016-107783,FUR-BO-10004409,5,0.5,2016-07-28
S0000008633,CA-2016-107783,OFF-BI-10000545,6,0.7,2016-07-28
S0000008634,CA-2016-107783,OFF-AP-10004052,3,0.2,2016-07-28
S0000008635,CA-2017-159793,FUR-BO-10001798,2,0.5,2017-08-25
S0000008636,CA-2014-160094,OFF-AR-10004010,5,0.0,2014-04-30
S0000008637,CA-2014-160094,OFF-ST-10000585,5,0.0,2014-04-30
S0000008638,CA-2017-151281,FUR-FU-10000397,7,0.0,2017-04-27
S0000008639,CA-2017-118346,TEC-AC-10000736,5,0.0,2017-07-23
S0000008640,CA-2014-129819,OFF-BI-10004970,3,0.0,2014-12-13
S0000008641,US-2017-148551,OFF-BI-10000545,5,0.8,2017-01-12
S0000008642,CA-2017-147767,OFF-BI-10001670,6,0.7,2017-12-02
S0000008643,CA-2015-108259,OFF-FA-10000624,11,0.2,2015-11-08
S0000008644,CA-2015-108259,OFF-LA-10002945,1,0.2,2015-11-08
S0000008645,CA-2015-108259,OFF-BI-10000315,7,0.7,2015-11-08
S0000008646,CA-2015-108259,FUR-FU-10000023,1,0.2,2015-11-08
S0000008647,CA-2016-113341,FUR-CH-10004698,3,0.2,2016-11-25
S0000008648,US-2015-131842,FUR-CH-10004477,2,0.2,2015-12-05
S0000008649,CA-2016-164574,OFF-ST-10003816,5,0.2,2016-07-29
S0000008650,CA-2016-164574,OFF-BI-10002429,3,0.7,2016-07-29
S0000008651,CA-2014-142769,OFF-FA-10000840,5,0.0,2014-09-13
S0000008652,CA-2014-142769,FUR-FU-10001918,3,0.0,2014-09-13
S0000008653,CA-2014-142769,OFF-SU-10001574,2,0.0,2014-09-13
S0000008654,CA-2014-142769,TEC-AC-10001606,2,0.0,2014-09-13
S0000008655,CA-2014-142769,TEC-AC-10003399,4,0.0,2014-09-13
S0000008656,CA-2014-142769,TEC-AC-10000865,2,0.0,2014-09-13
S0000008657,CA-2014-142769,OFF-PA-10002923,1,0.0,2014-09-13
S0000008658,CA-2014-142769,OFF-AP-10004785,2,0.0,2014-09-13
S0000008659,CA-2016-168361,OFF-BI-10003727,1,0.8,2016-06-21
S0000008660,CA-2016-153185,OFF-PA-10002246,6,0.2,2016-09-03
S0000008661,CA-2017-124765,FUR-BO-10003965,5,0.2,2017-11-25
S0000008662,CA-2015-131856,FUR-FU-10000175,4,0.6,2015-05-12
S0000008663,CA-2015-131856,TEC-PH-10001336,6,0.2,2015-05-12
S0000008664,CA-2015-131856,OFF-PA-10001954,7,0.2,2015-05-12
S0000008665,CA-2017-126634,FUR-FU-10004973,5,0.0,2017-03-30
S0000008666,CA-2016-118500,OFF-SU-10004231,5,0.0,2016-11-17
S0000008667,CA-2016-163951,OFF-AR-10004269,5,0.2,2016-12-30
S0000008668,CA-2016-149916,OFF-BI-10004002,4,0.2,2016-12-22
S0000008669,CA-2016-149916,TEC-MA-10000752,1,0.2,2016-12-22
S0000008670,CA-2015-158918,OFF-PA-10004947,4,0.0,2015-12-20
S0000008671,US-2014-159611,FUR-FU-10004904,3,0.2,2014-12-27
S0000008672,US-2014-159611,OFF-ST-10002790,2,0.2,2014-12-27
S0000008673,CA-2017-163265,OFF-FA-10004854,2,0.2,2017-02-16
S0000008674,CA-2017-163265,FUR-CH-10004063,3,0.3,2017-02-16
S0000008675,CA-2017-163265,OFF-ST-10000642,3,0.2,2017-02-16
S0000008676,CA-2017-163265,OFF-AR-10004078,6,0.2,2017-02-16
S0000008677,CA-2017-163265,FUR-FU-10004270,1,0.6,2017-02-16
S0000008678,CA-2017-141705,FUR-TA-10004607,5,0.3,2017-10-24
S0000008679,CA-2016-112739,OFF-BI-10001132,8,0.8,2016-09-02
S0000008680,CA-2016-112739,TEC-AC-10001714,5,0.2,2016-09-02
S0000008681,CA-2016-143805,OFF-AP-10002945,7,0.0,2016-12-01
S0000008682,CA-2016-143805,OFF-SU-10004664,5,0.0,2016-12-01
S0000008683,CA-2014-133634,TEC-AC-10002550,3,0.0,2014-11-05
S0000008684,CA-2017-101665,OFF-AR-10002335,2,0.0,2017-11-25
S0000008685,CA-2016-155446,TEC-AC-10001445,7,0.0,2016-12-16
S0000008686,CA-2017-137323,OFF-ST-10003996,6,0.0,2017-11-14
S0000008687,CA-2016-144015,OFF-SU-10003505,2,0.0,2016-06-26
S0000008688,CA-2016-144015,OFF-FA-10000624,5,0.0,2016-06-26
S0000008689,CA-2016-144015,OFF-PA-10002870,2,0.0,2016-06-26
S0000008690,CA-2014-101427,OFF-AR-10002257,3,0.2,2014-12-26
S0000008691,CA-2016-136770,TEC-PH-10003580,2,0.4,2016-08-14
S0000008692,CA-2016-136770,TEC-PH-10001530,2,0.4,2016-08-14
S0000008693,CA-2016-136770,TEC-AC-10000420,5,0.2,2016-08-14
S0000008694,CA-2016-118311,TEC-AC-10000892,5,0.0,2016-10-24
S0000008695,US-2014-112795,OFF-PA-10001934,3,0.0,2014-08-23
S0000008696,CA-2017-127096,FUR-TA-10003473,1,0.2,2017-09-15
S0000008697,CA-2017-119284,TEC-PH-10001051,3,0.2,2017-06-15
S0000008698,CA-2017-119284,FUR-FU-10004351,4,0.2,2017-06-15
S0000008699,CA-2017-119284,FUR-TA-10004152,2,0.4,2017-06-15
S0000008700,CA-2017-119284,TEC-PH-10000560,8,0.2,2017-06-15
S0000008701,CA-2017-119284,OFF-AP-10004249,8,0.2,2017-06-15
S0000008702,CA-2017-119284,OFF-ST-10001490,1,0.2,2017-06-15
S0000008703,CA-2017-119284,OFF-PA-10000312,5,0.2,2017-06-15
S0000008704,CA-2015-133494,OFF-AP-10002906,2,0.2,2015-03-01
S0000008705,CA-2016-111318,TEC-PH-10004100,8,0.2,2016-07-23
S0000008706,US-2014-132745,OFF-FA-10000254,1,0.0,2014-10-01
S0000008707,CA-2014-146815,FUR-CH-10004289,2,0.1,2014-09-08
S0000008708,CA-2014-146815,OFF-AR-10003469,2,0.0,2014-09-08
S0000008709,CA-2014-119144,TEC-PH-10004188,4,0.2,2014-11-16
S0000008710,CA-2014-119144,FUR-BO-10004015,3,0.15,2014-11-16
S0000008711,CA-2014-119144,OFF-ST-10000991,3,0.0,2014-11-16
S0000008712,CA-2014-105648,FUR-TA-10002958,3,0.2,2014-03-03
S0000008713,US-2015-145422,FUR-BO-10002213,3,0.15,2015-12-03
S0000008714,CA-2017-136623,TEC-PH-10000004,6,0.2,2017-07-11
S0000008715,CA-2017-136623,OFF-BI-10003708,5,0.2,2017-07-11
S0000008716,CA-2017-121678,OFF-BI-10002949,1,0.7,2017-11-16
S0000008717,CA-2016-120824,OFF-AP-10001242,4,0.8,2016-06-12
S0000008718,CA-2016-120824,FUR-FU-10001424,2,0.6,2016-06-12
S0000008719,CA-2016-120824,OFF-AR-10003469,8,0.2,2016-06-12
S0000008720,CA-2016-120824,OFF-PA-10000232,3,0.2,2016-06-12
S0000008721,CA-2016-120824,FUR-CH-10000229,2,0.3,2016-06-12
S0000008722,CA-2016-120824,OFF-ST-10002562,9,0.2,2016-06-12
S0000008723,CA-2016-120824,OFF-BI-10001525,2,0.8,2016-06-12
S0000008724,US-2016-135209,OFF-PA-10002986,7,0.2,2016-12-29
S0000008725,US-2016-135209,OFF-PA-10000143,6,0.2,2016-12-29
S0000008726,CA-2017-148145,OFF-AR-10003752,4,0.0,2017-03-18
S0000008727,CA-2015-103870,TEC-AC-10002370,3,0.2,2015-12-27
S0000008728,CA-2015-103870,FUR-FU-10002030,3,0.2,2015-12-27
S0000008729,CA-2015-103870,FUR-BO-10002853,2,0.2,2015-12-27
S0000008730,CA-2015-103870,OFF-ST-10002562,3,0.2,2015-12-27
S0000008731,CA-2015-103870,TEC-AC-10004227,7,0.2,2015-12-27
S0000008732,CA-2015-111017,OFF-SU-10002573,3,0.0,2015-07-31
S0000008733,CA-2017-116988,OFF-PA-10003848,3,0.0,2017-06-27
S0000008734,CA-2017-116988,FUR-FU-10001290,3,0.0,2017-06-27
S0000008735,CA-2017-116988,TEC-AC-10003832,5,0.0,2017-06-27
S0000008736,US-2014-169390,OFF-ST-10001558,4,0.0,2014-02-07
S0000008737,CA-2016-168774,OFF-ST-10001490,3,0.0,2016-09-04
S0000008738,CA-2017-161592,OFF-BI-10003669,5,0.7,2017-04-06
S0000008739,US-2017-131961,OFF-AR-10004441,4,0.2,2017-12-08
S0000008740,US-2017-131961,TEC-PH-10001924,2,0.4,2017-12-08
S0000008741,CA-2016-102498,OFF-AR-10004456,5,0.0,2016-07-24
S0000008742,CA-2015-113222,OFF-BI-10001890,3,0.0,2015-11-09
S0000008743,US-2015-144771,FUR-FU-10000629,1,0.2,2015-10-02
S0000008744,US-2015-144771,TEC-AC-10002323,3,0.2,2015-10-02
S0000008745,CA-2015-162376,OFF-AR-10003056,4,0.0,2015-11-22
S0000008746,CA-2015-162376,OFF-PA-10000300,3,0.0,2015-11-22
S0000008747,CA-2017-128076,FUR-FU-10000293,2,0.0,2017-02-02
S0000008748,CA-2017-128076,OFF-BI-10003638,2,0.2,2017-02-02
S0000008749,CA-2017-128076,TEC-MA-10002109,2,0.2,2017-02-02
S0000008750,US-2015-163825,OFF-BI-10003527,3,0.2,2015-06-16
S0000008751,US-2015-163825,TEC-PH-10004922,2,0.0,2015-06-16
S0000008752,CA-2016-105662,OFF-PA-10001001,4,0.2,2016-05-05
S0000008753,CA-2016-105662,TEC-PH-10001198,3,0.2,2016-05-05
S0000008754,CA-2017-152198,OFF-LA-10000443,6,0.2,2017-09-09
S0000008755,CA-2017-152198,OFF-BI-10003669,3,0.7,2017-09-09
S0000008756,CA-2017-152198,OFF-BI-10001628,2,0.7,2017-09-09
S0000008757,CA-2016-114307,OFF-AP-10002350,2,0.0,2016-07-22
S0000008758,CA-2016-114307,OFF-PA-10004100,8,0.0,2016-07-22
S0000008759,CA-2016-114307,FUR-FU-10000794,3,0.0,2016-07-22
S0000008760,CA-2016-114307,OFF-BI-10002012,3,0.0,2016-07-22
S0000008761,CA-2016-159891,OFF-BI-10003527,1,0.0,2016-01-31
S0000008762,CA-2016-159891,OFF-EN-10004483,8,0.0,2016-01-31
S0000008763,CA-2016-112578,OFF-ST-10003722,1,0.0,2016-12-29
S0000008764,CA-2016-112578,OFF-SU-10002557,2,0.0,2016-12-29
S0000008765,CA-2015-107083,OFF-AR-10002257,2,0.2,2015-11-21
S0000008766,CA-2015-107083,OFF-BI-10000756,2,0.8,2015-11-21
S0000008767,CA-2015-107083,OFF-AP-10004136,3,0.8,2015-11-21
S0000008768,CA-2015-107083,OFF-BI-10002194,5,0.8,2015-11-21
S0000008769,CA-2015-151722,TEC-AC-10000892,4,0.2,2015-10-05
S0000008770,CA-2016-151148,TEC-PH-10001870,3,0.2,2016-09-12
S0000008771,CA-2016-151148,FUR-CH-10002304,4,0.2,2016-09-12
S0000008772,CA-2017-115882,OFF-AP-10002534,4,0.2,2017-09-14
S0000008773,CA-2017-115882,OFF-PA-10001125,3,0.2,2017-09-14
S0000008774,CA-2015-132276,OFF-AP-10000804,6,0.0,2015-02-23
S0000008775,CA-2015-132276,OFF-BI-10002982,2,0.2,2015-02-23
S0000008776,CA-2016-163636,OFF-AR-10001547,2,0.2,2016-12-05
S0000008777,CA-2016-102813,FUR-CH-10000665,5,0.3,2016-07-02
S0000008778,CA-2016-102813,OFF-PA-10000520,8,0.2,2016-07-02
S0000008779,CA-2017-135377,FUR-BO-10004015,3,0.2,2017-12-13
S0000008780,CA-2015-165813,OFF-ST-10004258,3,0.2,2015-03-20
S0000008781,CA-2015-133585,OFF-AR-10003696,2,0.2,2015-03-01
S0000008782,CA-2015-133585,FUR-BO-10001811,6,0.32,2015-03-01
S0000008783,CA-2016-116911,OFF-BI-10001249,4,0.2,2016-09-15
S0000008784,CA-2016-116911,FUR-TA-10003473,3,0.0,2016-09-15
S0000008785,US-2017-129224,OFF-LA-10003190,2,0.2,2017-03-17
S0000008786,CA-2017-145765,TEC-PH-10001305,5,0.2,2017-05-28
S0000008787,CA-2017-145765,OFF-PA-10001534,3,0.2,2017-05-28
S0000008788,CA-2017-145765,TEC-AC-10000844,4,0.2,2017-05-28
S0000008789,CA-2017-126914,FUR-CH-10000847,3,0.2,2017-06-15
S0000008790,CA-2017-126914,FUR-BO-10000468,2,0.2,2017-06-15
S0000008791,CA-2015-169572,OFF-BI-10002799,9,0.0,2015-09-06
S0000008792,CA-2017-162075,TEC-PH-10001557,7,0.2,2017-03-18
S0000008793,CA-2014-162992,OFF-LA-10001934,2,0.0,2014-12-19
S0000008794,CA-2014-162992,OFF-FA-10004248,5,0.0,2014-12-19
S0000008795,CA-2014-162992,TEC-PH-10001944,5,0.2,2014-12-19
S0000008796,CA-2014-162992,TEC-PH-10002085,4,0.2,2014-12-19
S0000008797,CA-2016-106397,OFF-PA-10003441,2,0.0,2016-07-07
S0000008798,CA-2016-106397,OFF-AR-10004602,2,0.0,2016-07-07
S0000008799,US-2016-150140,TEC-PH-10002555,5,0.0,2016-04-06
S0000008800,CA-2014-116666,TEC-CO-10001449,5,0.4,2014-05-08
S0000008801,CA-2017-148992,OFF-PA-10004285,2,0.2,2017-11-23
S0000008802,CA-2016-140935,TEC-PH-10000562,2,0.0,2016-11-10
S0000008803,CA-2016-140935,FUR-BO-10003966,2,0.0,2016-11-10
